geoid,name,population,income,male,female,white,black,native,asian,hawaiian,other,mixed
29007,"Audrain County, Missouri",20410,26472.00843,0.442430181,0.557569819,0.909407153,0.064282215,0.002204802,0.003576678,0,0.005144537,0.015384615
29009,"Barry County, Missouri",28300,23968.73339,0.491766784,0.508233216,0.93540636,0.000812721,0.004487633,0.011660777,0.000706714,0.026961131,0.019964664
29011,"Barton County, Missouri",9558,24543.89768,0.484934087,0.515065913,0.95124503,0.002824859,0.010357815,0.01046244,0,0.011927181,0.013182674
29013,"Bates County, Missouri",13158,24284.71599,0.481532148,0.518467852,0.963140295,0.008131935,0.007827937,0.000607995,0,0.006611947,0.013679891
29015,"Benton County, Missouri",16026,21532.0126,0.493011357,0.506988643,0.972731811,0.002995133,0.004679895,0.002121552,0.000249594,0.00268314,0.014538874
29017,"Bollinger County, Missouri",9893,26889.72829,0.493985646,0.506014354,0.975032852,0.004144344,0.000909734,0.009299505,0,0,0.010613565
29019,"Boone County, Missouri",137079,25246.0063,0.476703215,0.523296785,0.845403016,0.080603156,0.001568439,0.040611618,0.000641966,0.005682854,0.025488952
29021,"Buchanan County, Missouri",70824,25220.46239,0.497063142,0.502936858,0.903860273,0.050985542,0.003261606,0.00859878,0.001468429,0.009050604,0.022774766
29023,"Butler County, Missouri",34042,23172.0809,0.473620821,0.526379179,0.91971682,0.049791434,0.005610716,0.004641325,0,0.003113801,0.017125903
29025,"Caldwell County, Missouri",7199,29616.55522,0.49659675,0.50340325,0.970273649,0.006806501,0.001805806,0.002083623,0,0.003472705,0.015557716
29027,"Callaway County, Missouri",35955,28341.85857,0.510582673,0.489417327,0.920372688,0.042581004,0.005812822,0.008621888,0,0.006063134,0.016548463
29029,"Camden County, Missouri",36553,21242.16352,0.493776161,0.506223839,0.974420704,0.003747982,0.004787569,0.004158345,0,0.004295133,0.008590266
29031,"Cape Girardeau County, Missouri",62017,25071.56025,0.47667575,0.52332425,0.903123337,0.063289098,0.002321944,0.014592773,0.000644984,0.003418418,0.012609446
29033,"Carroll County, Missouri",7303,23867.56251,0.472956319,0.527043681,0.966589073,0.011091332,0.00027386,0.00082158,0,0.004244831,0.016979324
29035,"Carter County, Missouri",4937,19774.50395,0.470933765,0.529066235,0.96900952,0.000810209,0.016204173,0,0,0.003645939,0.01033016
29037,"Cass County, Missouri",77442,33718.72855,0.481870303,0.518129697,0.929844271,0.035833269,0.005294285,0.006895483,0.000167868,0.007980166,0.013984659
29039,"Cedar County, Missouri",11024,21288.48494,0.485576923,0.514423077,0.9691582,0.001814224,0.000907112,0.005986938,0.00308418,9.07112E-05,0.018958636
29041,"Chariton County, Missouri",6212,22670.59836,0.4871217,0.5128783,0.968287186,0.020927238,0.00128783,0.002736639,0,0.000160979,0.006600129
29043,"Christian County, Missouri",60819,30172.95592,0.482694553,0.517305447,0.966556504,0.006280932,0.005557474,0.00457094,0.000641247,0.002301912,0.014090991
29045,"Clark County, Missouri",5527,27038.89723,0.499909535,0.500090465,0.981002352,0.00343767,0.00379953,0.00072372,0,0.00235209,0.008684639
29047,"Clay County, Missouri",176547,34482.78569,0.483712552,0.516287448,0.889038047,0.050841985,0.00381768,0.020504455,0.001863526,0.011464369,0.022469937
29049,"Clinton County, Missouri",16212,30313.8123,0.497779423,0.502220577,0.960646435,0.017764619,0.007463607,0.001788798,0.002097212,0.002528991,0.007710338
29051,"Cole County, Missouri",60704,31889.00677,0.505238535,0.494761465,0.8485767,0.112282551,0.004365445,0.01092185,0.000889562,0.013228123,0.009735767
29053,"Cooper County, Missouri",14130,26500.66178,0.529299363,0.470700637,0.900141543,0.066595895,0.002193914,0.002193914,0,0.00552017,0.023354565
29055,"Crawford County, Missouri",19459,22084.11347,0.488822653,0.511177347,0.98000925,0.002672285,0.005961252,0.001850044,0.00010278,0,0.009404389
29057,"Dade County, Missouri",6290,20776.96041,0.496979332,0.503020668,0.958187599,0.005882353,0.003338633,0.000317965,0.00063593,0.00381558,0.02782194
29059,"Dallas County, Missouri",13080,25274.50482,0.494266055,0.505733945,0.960474006,0.000611621,0.002981651,0.000764526,0,0.008180428,0.026987768
29061,"Daviess County, Missouri",6414,25609.05675,0.495946367,0.504053633,0.975678204,0.009042719,0.004833177,0.002182725,0,0.002338634,0.00592454
29063,"DeKalb County, Missouri",10921,22831.07811,0.64636938,0.35363062,0.82208589,0.126362055,0.003845802,0.007966303,0.000183133,0.004944602,0.034612215
29065,"Dent County, Missouri",12426,23754.78577,0.493561886,0.506438114,0.960244648,0.002172863,0.022533398,0.002655722,0,0.000160953,0.012232416
29067,"Douglas County, Missouri",11019,20206.23695,0.495417007,0.504582993,0.982394047,0,0.005082131,0,0,0.004991379,0.007532444
29069,"Dunklin County, Missouri",24597,24657.22718,0.471033053,0.528966947,0.884742042,0.096109282,0.002967842,0.000853763,0,0.009757287,0.005569785
29071,"Franklin County, Missouri",79891,29246.46547,0.49103153,0.50896847,0.971511184,0.009850922,0.002540962,0.004656344,0.000663404,0.002415792,0.008361392
29073,"Gasconade County, Missouri",12145,26217.73158,0.485549609,0.514450391,0.98443804,0.005599012,0.00312886,0.003375875,0,0.001152738,0.002305476
29075,"Gentry County, Missouri",5338,24358.09741,0.479205695,0.520794305,0.983889097,0.006744099,0.00093668,0.004870738,0,0.001873361,0.001686025
29077,"Greene County, Missouri",227897,23964.18818,0.480401234,0.519598766,0.923776969,0.028253992,0.00515145,0.016656648,0.000996064,0.005923729,0.019241148
29079,"Grundy County, Missouri",8065,23469.84749,0.477743335,0.522256665,0.963050217,0.012151271,0.011779293,0.00483571,0,0.000371978,0.007811531
29081,"Harrison County, Missouri",6870,25159.22213,0.490101892,0.509898108,0.977583697,0.01062591,0.000582242,0.000291121,0.000582242,0.001018923,0.009315866
29083,"Henry County, Missouri",17704,25056.8924,0.484466787,0.515533213,0.964697244,0.01344329,0.00576141,0.002089923,0.001525079,0.001807501,0.010675554
29085,"Hickory County, Missouri",8025,19972.44548,0.484984424,0.515015576,0.965732087,0.003239875,0.00834891,0.005607477,0.000747664,0.002492212,0.013831776
29087,"Holt County, Missouri",3850,24866.79403,0.491688312,0.508311688,0.976363636,0.007792208,0.005714286,0.002857143,0,0.001298701,0.005974026
29089,"Howard County, Missouri",8115,26052.25779,0.492421442,0.507578558,0.927171904,0.053604436,0.009365373,0.000985829,0.001848429,0.000616143,0.006407887
29091,"Howell County, Missouri",31465,22569.14022,0.477737168,0.522262832,0.964722708,0.002987446,0.00543461,0.007595741,0,0.002987446,0.016272048
29093,"Iron County, Missouri",8410,25115.48942,0.496195006,0.503804994,0.963852556,0.014030916,0.005112961,0,0,0.002853746,0.014149822
29095,"Jackson County, Missouri",531180,31085.34652,0.476448661,0.523551339,0.694591287,0.226200158,0.004960654,0.01807297,0.002121691,0.033105539,0.020947701
29097,"Jasper County, Missouri",90000,25733.84662,0.481955556,0.518044444,0.922844444,0.020233333,0.014966667,0.009588889,0.001888889,0.010555556,0.019922222
29099,"Jefferson County, Missouri",172702,31019.55919,0.493196373,0.506803627,0.970347767,0.008025385,0.001841322,0.005894547,0.000631145,0.00234508,0.010914755
29101,"Johnson County, Missouri",43175,24076.51027,0.513213665,0.486786335,0.900382166,0.048152866,0.007087435,0.015981471,0.001111754,0.001829763,0.025454545
29103,"Knox County, Missouri",3216,23402.02581,0.490049751,0.509950249,0.966728856,0.012748756,0,0,0.006529851,0,0.013992537
29105,"Laclede County, Missouri",27837,23426.11169,0.490570105,0.509429895,0.961705644,0.004059345,0.007220606,0.007436146,0.000143694,0.001616554,0.017818012
29107,"Lafayette County, Missouri",26257,30263.20932,0.494763301,0.505236699,0.951555776,0.024336367,0.003389572,0.000533191,0.000114255,0.001942339,0.018128499
29109,"Lawrence County, Missouri",29409,25016.29943,0.488761944,0.511238056,0.961474379,0.002312217,0.005304499,0.005066476,0,0.009622905,0.016219525
29111,"Lewis County, Missouri",8065,21829.8951,0.496590205,0.503409795,0.945691259,0.028766274,0.003719777,0.003843769,0.001859888,0.002975821,0.013143211
29113,"Lincoln County, Missouri",40673,28180.31116,0.493767364,0.506232636,0.950901089,0.019816586,0.003860055,0.00442554,0.000614658,0.007425073,0.012956999
29115,"Linn County, Missouri",9905,24209.09561,0.467945482,0.532054518,0.971832408,0.006966179,0.000605755,0.002624937,0.000100959,0.005350833,0.01251893
29117,"Livingston County, Missouri",12262,26473.84432,0.440874246,0.559125754,0.955553743,0.025933779,0.007095091,0.002446583,0.001957266,0.000815528,0.00619801
29119,"McDonald County, Missouri",17493,25870.20528,0.503344195,0.496655805,0.90361859,0.011718973,0.021951638,0.011661808,0.004630424,0.007603041,0.038815526
29121,"Macon County, Missouri",12173,25406.73679,0.483200526,0.516799474,0.961718557,0.02259098,0.003861004,0.004928941,0,0.001314384,0.005586133
29123,"Madison County, Missouri",9757,21167.75751,0.485600082,0.514399918,0.976529671,0.007584298,0.000512453,0.007994261,0.000614943,0,0.006764374
29125,"Maries County, Missouri",7218,26103.33527,0.490856193,0.509143807,0.975755057,0.003740648,0.01149903,0.004433361,0,0.000692713,0.003879191
29127,"Marion County, Missouri",22747,24484.21774,0.477733327,0.522266673,0.925396756,0.049720842,0.003560909,0.009627643,0.000263771,0.001758474,0.009671605
29129,"Mercer County, Missouri",2925,25379.24718,0.50017094,0.49982906,0.98017094,0.004786325,0.000683761,0.003418803,0,0.001709402,0.009230769
29131,"Miller County, Missouri",19758,23324.0169,0.487701184,0.512298816,0.961433343,0.003694706,0.005061241,0.003340419,0,0.009211459,0.017258832
29133,"Mississippi County, Missouri",11321,19196.03878,0.542266584,0.457733416,0.750375409,0.233636605,0.002384948,0.000529989,0,8.83314E-05,0.012984719
29135,"Moniteau County, Missouri",12160,27416.79474,0.526973684,0.473026316,0.924259868,0.046463816,0.004194079,0.0015625,0.000411184,0.011513158,0.011595395
29137,"Monroe County, Missouri",6930,25339.04618,0.49033189,0.50966811,0.956132756,0.029148629,0.005339105,0.002886003,0.002020202,0,0.004473304
29139,"Montgomery County, Missouri",9562,23915.43715,0.490796904,0.509203096,0.965488392,0.008889354,0.001568709,0.003137419,0.000627484,0.001359548,0.018929094
29141,"Morgan County, Missouri",16403,22011.83741,0.50192038,0.49807962,0.966652442,0.01518015,0.00054868,6.09645E-05,0,0.002316649,0.015241114
29143,"New Madrid County, Missouri",14699,24710.30574,0.471732771,0.528267229,0.83427444,0.151711001,0.001768828,0.001020478,0,0.002517178,0.008708075
29145,"Newton County, Missouri",45726,25185.09032,0.49059616,0.50940384,0.920548484,0.008747758,0.023793903,0.012771727,0.002864891,0.00833224,0.022940996
29147,"Nodaway County, Missouri",19750,14408.40203,0.492860759,0.507139241,0.939088608,0.032151899,0.002734177,0.016202532,0.001670886,0.000911392,0.007240506
29149,"Oregon County, Missouri",8878,21258.05564,0.494255463,0.505744537,0.966659157,0.002140122,0.011939626,0.000788466,0,0.002027484,0.016445145
29151,"Osage County, Missouri",10906,30054.94178,0.523931781,0.476068219,0.989822116,0.003392628,0.003576013,0.000458463,0.000183385,0,0.002567394
29153,"Ozark County, Missouri",8015,22350.61298,0.508047411,0.491952589,0.96481597,0,0.002245789,0,0,0.009482221,0.02345602
29155,"Pemiscot County, Missouri",13641,23850.62972,0.459790338,0.540209662,0.745913056,0.235759842,0.004251888,0.000586467,0,0.002419177,0.01106957
29157,"Perry County, Missouri",14848,29330.56816,0.490099677,0.509900323,0.974811422,0.005522629,0.002761315,0.001077586,0,0.00471444,0.011112608
29159,"Pettis County, Missouri",32736,23526.39959,0.486589687,0.513410313,0.916697214,0.029111681,0.003176931,0.004673754,0.002291056,0.025415445,0.01863392
29161,"Phelps County, Missouri",36348,21339.39485,0.523852757,0.476147243,0.917492022,0.021541763,0.008391108,0.032408936,0,0.002173435,0.017992737
29163,"Pike County, Missouri",14874,25358.83501,0.56198736,0.43801264,0.896261934,0.072072072,0.008807315,0.002285868,0,0.005109587,0.015463224
29165,"Platte County, Missouri",72467,39530.51389,0.48990575,0.51009425,0.880428333,0.059461548,0.003560241,0.025708253,0.003615439,0.012364249,0.014861937
29167,"Polk County, Missouri",24520,23837.87606,0.488254486,0.511745514,0.958972268,0.008442088,0.006525285,0.004486134,0,0.003507341,0.018066884
29169,"Pulaski County, Missouri",42018,20568.16676,0.581488886,0.418511114,0.767290209,0.114522348,0.00951973,0.033152458,0.003926888,0.027535818,0.044052549
29171,"Putnam County, Missouri",3946,26551.77978,0.494931576,0.505068424,0.982260517,0.00633553,0.000253421,0.007095793,0,0.000760264,0.003294475
29173,"Ralls County, Missouri",8292,25976.52231,0.49602026,0.50397974,0.968644477,0.009044863,0.004100338,0.00132658,0,0.003497347,0.013386397
29175,"Randolph County, Missouri",20112,24288.98508,0.521579157,0.478420843,0.912291169,0.057478123,0.004723548,0.004425219,0.000745823,0.004226333,0.016109785
29177,"Ray County, Missouri",18307,30254.94352,0.492653084,0.507346916,0.963456601,0.010979407,0.003277435,0.001092478,0.000163872,0.005189272,0.015840935
29179,"Reynolds County, Missouri",5324,20624.21394,0.5,0.5,0.969759579,0.00864012,0.007700977,0.000751315,0.000375657,0.000751315,0.012021037
29181,"Ripley County, Missouri",11205,19618.10085,0.489424364,0.510575636,0.973850959,0.00107095,0.001963409,0.000892459,0,0.001606426,0.020615797
29183,"St. Charles County, Missouri",287616,37916.5994,0.486325517,0.513674483,0.917949627,0.042268163,0.001752336,0.022050234,0.000368547,0.004398225,0.011212867
29185,"St. Clair County, Missouri",8010,19570.52434,0.504244694,0.495755306,0.963171036,0.008364544,0.001248439,0.003745318,0,0.002871411,0.020599251
29186,"Ste. Genevieve County, Missouri",14384,27819.12333,0.501181869,0.498818131,0.978448276,0.004588432,0.000625695,0,0.008481646,0.001042825,0.006813126
29187,"St. Francois County, Missouri",53240,23082.24551,0.547163787,0.452836213,0.921318557,0.054413974,0.003418482,0.004301277,0,0.003268219,0.013279489
29189,"St. Louis County, Missouri",800687,35354.19048,0.464170144,0.535829856,0.722671906,0.219146808,0.001455001,0.035089867,0.00011615,0.004664744,0.016855525
29195,"Saline County, Missouri",18702,23190.26473,0.490696182,0.509303818,0.86215378,0.056464549,0.001283285,0.005935194,0.006256015,0.043150465,0.024756711
29197,"Schuyler County, Missouri",3453,22358.29887,0.48392702,0.51607298,0.983782218,0.003475239,0.004923255,0.002316826,0.002316826,0,0.003185636
29199,"Scotland County, Missouri",3640,22477.13187,0.479945055,0.520054945,0.987362637,0.008791209,0,0,0,0,0.003846154
29201,"Scott County, Missouri",30682,24909.18724,0.476794212,0.523205788,0.877191839,0.101394955,0.003845903,0.004497751,0,0.001271104,0.011798449
29203,"Shannon County, Missouri",6653,21537.26109,0.483841876,0.516158124,0.962272659,0.004208628,0.020592214,0,0,0.002555238,0.010371261
29205,"Shelby County, Missouri",4913,22678.86953,0.490535314,0.509464686,0.985345003,0.007734582,0.001017708,0.000814166,0.001017708,0,0.004070832
29207,"Stoddard County, Missouri",24118,26560.67729,0.482792935,0.517207065,0.975744257,0.013765652,0.001824364,0.00029024,0,0.000912182,0.007463305
29209,"Stone County, Missouri",26531,21501.80242,0.487505183,0.512494817,0.976291885,0.000489993,0.002487656,0.000226151,0,0.002751498,0.017752817
29211,"Sullivan County, Missouri",5152,25068.46506,0.505240683,0.494759317,0.959045031,0.011840062,0.000970497,0.003299689,0,0.019409938,0.005434783
29213,"Taney County, Missouri",42799,18872.84988,0.480899086,0.519100914,0.937428445,0.007967476,0.005934718,0.002102853,0.00028038,0.01820136,0.028084768
29215,"Texas County, Missouri",20948,21525.49017,0.516278404,0.483721596,0.92872828,0.030551843,0.012984533,0.000477373,0,0.003150659,0.024107313
29217,"Vernon County, Missouri",16290,22081.49761,0.471393493,0.528606507,0.964579497,0.008717004,0.004788214,0.006322897,0.000184162,0.001534684,0.013873542
29219,"Warren County, Missouri",25793,29022.923,0.499980615,0.500019385,0.953979762,0.020858372,0.00186097,0.003295468,0.002016051,0.005931842,0.012057535
29221,"Washington County, Missouri",19848,21652.58716,0.516878275,0.483121725,0.951279726,0.022773075,0.008061266,0.001964933,0,0.000403063,0.015517936
29223,"Wayne County, Missouri",10881,22124.19952,0.496553626,0.503446374,0.972612811,0.003308519,0.005881812,0.00165426,0.000183807,0.000367613,0.015991177
29225,"Webster County, Missouri",27613,25068.22442,0.501358056,0.498641944,0.95820809,0.013290841,0.005323579,0.003005831,0.001339949,0.006917032,0.011914678
29227,"Worth County, Missouri",1716,23618.83916,0.485431235,0.514568765,0.990675991,0,0,0,0,0,0.009324009
29229,"Wright County, Missouri",14446,20181.13284,0.491900872,0.508099128,0.963934653,0.004084176,0.003530389,0.004430292,0,0.005676312,0.018344178
29510,"St. Louis city, Missouri",260306,26801.27978,0.476404693,0.523595307,0.485678394,0.455821226,0.002377971,0.030225965,0.000364955,0.006711332,0.018820158
30001,"Beaverhead County, Montana",7841,22081.60477,0.49878842,0.50121158,0.956510649,0.000510139,0.012753475,0.015941844,0.000637674,0.00242316,0.011223058
30003,"Big Horn County, Montana",9027,23476.60596,0.479339759,0.520660241,0.384956242,0,0.580259222,0.0036557,0,0.004652709,0.026476127
30005,"Blaine County, Montana",4811,23752.63791,0.498441073,0.501558927,0.528788194,0.001662856,0.447100395,0.001039285,0.005819996,0.006027853,0.009561422
30007,"Broadwater County, Montana",4583,26677.62448,0.519092298,0.480907702,0.967706742,0.000218198,0.017237617,0,0,0,0.014837443
30009,"Carbon County, Montana",8537,26896.90617,0.500995666,0.499004334,0.967435867,0,0.006911093,0.005154035,0.000702823,0.008199602,0.01159658
30011,"Carter County, Montana",1024,23620.37109,0.504882813,0.495117188,0.99609375,0,0.002929688,0,0,0,0.000976563
30013,"Cascade County, Montana",65443,26081.70529,0.496600095,0.503399905,0.906025091,0.013614902,0.041089192,0.009305808,0.000504256,0.005332885,0.024127867
30015,"Chouteau County, Montana",4563,24590.11418,0.501424501,0.498575499,0.800788955,0,0.170501863,0.003725619,0,0.010081087,0.014902476
30017,"Custer County, Montana",9570,26627.71944,0.491118077,0.508881923,0.961024033,0.00292581,0.014838036,0.004806688,0.000522466,0.005642633,0.010240334
30019,"Daniels County, Montana",1545,26066.16181,0.517152104,0.482847896,0.981229773,0,0.00776699,0.000647249,0,0.010355987,0
30021,"Dawson County, Montana",7502,27347.66756,0.529058918,0.470941082,0.952945881,0.004398827,0.01866169,0.005331911,0.001332978,0.000933085,0.016395628
30023,"Deer Lodge County, Montana",7894,24677.83734,0.531669622,0.468330378,0.941854573,0.005700532,0.017861667,0.005700532,0.014314669,0.001013428,0.013554598
30025,"Fallon County, Montana",2343,32521.91805,0.518992744,0.481007256,0.976099018,0.008962868,0.003414426,0.004268032,0,0,0.007255655
30027,"Fergus County, Montana",9490,24504.8529,0.502107482,0.497892518,0.965437302,0,0.014120126,0.006954689,0,0.004847208,0.008640674
30029,"Flathead County, Montana",73641,24853.8449,0.49285045,0.50714955,0.959193927,0.001290042,0.015439769,0.004929319,0.00021727,0.003096101,0.015833571
30031,"Gallatin County, Montana",75742,25372.7868,0.519856883,0.480143117,0.956193393,0.002878192,0.009928441,0.011988065,0.001082623,0.002376489,0.015552798
30033,"Garfield County, Montana",862,31176.46636,0.483758701,0.516241299,0.976798144,0,0.019721578,0,0,0,0.003480278
30035,"Glacier County, Montana",9703,21948.36442,0.482221993,0.517778007,0.365660105,0.004122436,0.598165516,0.007420385,0.001545914,0.002473462,0.020612182
30037,"Golden Valley County, Montana",634,26261.55205,0.490536278,0.509463722,0.971608833,0,0,0,0,0.003154574,0.025236593
30039,"Granite County, Montana",2655,25233.40979,0.517514124,0.482485876,0.987947269,0.000753296,0.007909605,0,0,0,0.003389831
30041,"Hill County, Montana",12502,23913.11438,0.503119501,0.496880499,0.766037434,0.002799552,0.196128619,0.004479283,0.001839706,0.005599104,0.023116301
30043,"Jefferson County, Montana",9295,31813.10683,0.512856374,0.487143626,0.963313609,0.001291017,0.012587413,0.004088219,0,0.001936525,0.016783217
30045,"Judith Basin County, Montana",1670,26419.17844,0.492215569,0.507784431,0.984431138,0,0.010179641,0,0,0.00239521,0.002994012
30047,"Lake County, Montana",22672,21437.08447,0.487297107,0.512702893,0.735047636,0.001102682,0.209333098,0.005954481,0.000220536,0.002866972,0.045474594
30049,"Lewis and Clark County, Montana",51988,31269.94408,0.492459798,0.507540202,0.943217666,0.00413557,0.023967069,0.007270909,0.000500115,0.003462337,0.017446334
30051,"Liberty County, Montana",1837,22973.29777,0.43821448,0.56178552,0.955906369,0.003266195,0.014697877,0,0.008709853,0.008165487,0.009254219
30053,"Lincoln County, Montana",16246,22207.97575,0.50578604,0.49421396,0.961959867,0.000492429,0.020066478,0.005416718,0.000800197,0.00153884,0.009725471
30055,"McCone County, Montana",1445,29520.16194,0.525259516,0.474740484,0.973010381,0,0.006920415,0.002076125,0,0,0.01799308
30057,"Madison County, Montana",6526,22233.557,0.520686485,0.479313515,0.977934416,0.006742262,0.00475023,0.000306466,0.001685565,0.000612933,0.007968127
30059,"Meagher County, Montana",1681,15902.0928,0.518738846,0.481261154,0.994646044,0,0.00297442,0.002379536,0,0,0
30061,"Mineral County, Montana",3594,17518.8069,0.513355593,0.486644407,0.985531441,0.002782415,0.006956038,0.001669449,0,0,0.003060657
30063,"Missoula County, Montana",91633,23684.86145,0.498008359,0.501991641,0.935230757,0.004463457,0.024128862,0.011535146,0.00123318,0.001953445,0.021455153
30065,"Musselshell County, Montana",3842,25865.64446,0.50702759,0.49297241,0.953669964,0.009890682,0.012493493,0.006767309,0,0,0.017178553
30067,"Park County, Montana",13047,25001.80233,0.490840806,0.509159194,0.970874531,0.002299379,0.008814287,0.000689814,0.000229938,0.001226336,0.015865716
30069,"Petroleum County, Montana",417,22410,0.525179856,0.474820144,0.971223022,0.028776978,0,0,0,0,0
30071,"Phillips County, Montana",3402,24951.83275,0.501175779,0.498824221,0.884185773,0,0.090241035,0,0,0.00617284,0.019400353
30073,"Pondera County, Montana",4871,21227.05215,0.489427222,0.510572778,0.850749333,0.00184767,0.125846849,0.002052967,0,0.004516526,0.014986656
30075,"Powder River County, Montana",1446,27079.1148,0.493775934,0.506224066,0.982019364,0,0.006224066,0,0,0,0.01175657
30077,"Powell County, Montana",6057,20580.26861,0.636783886,0.363216114,0.919762259,0.003797259,0.046227505,0.007429421,0.002476474,0.001650982,0.0186561
30079,"Prairie County, Montana",1083,24376.7313,0.527239151,0.472760849,0.975069252,0,0.010156971,0,0.000923361,0,0.013850416
30081,"Ravalli County, Montana",33100,20875.77091,0.489546828,0.510453172,0.963141994,0.001450151,0.006283988,0.005649547,0,0.001963746,0.021510574
30083,"Richland County, Montana",8502,28829.80816,0.523876735,0.476123265,0.954363679,0.001646671,0.017760527,0.004234298,0,0.008939073,0.013055752
30085,"Roosevelt County, Montana",7741,29956.03178,0.494122206,0.505877794,0.424105413,0.001421005,0.524609224,0.002583646,0,0.003358739,0.043921974
30087,"Rosebud County, Montana",6912,30094.37645,0.496238426,0.503761574,0.656828704,0.004195602,0.291666667,0.009259259,0,0.014178241,0.023871528
30089,"Sanders County, Montana",9446,21290.16727,0.507304679,0.492695321,0.928223587,0.001587974,0.046474698,0.002011433,0,0.003070083,0.018632225
30091,"Sheridan County, Montana",2849,26421.79291,0.496665497,0.503334503,0.946998947,0.001404001,0.01017901,0.001755002,0,0.013338013,0.026325026
30093,"Silver Bow County, Montana",28145,23282.84438,0.506235566,0.493764434,0.956191153,0.004370226,0.015384615,0.006821816,0,0.002771363,0.014460828
30095,"Stillwater County, Montana",7515,28563.55702,0.509647372,0.490352628,0.96340652,0.00425815,0.005322688,0.004391218,0,0.007318696,0.015302728
30097,"Sweet Grass County, Montana",2821,25002.35271,0.504431053,0.495568947,0.963842609,0.00248139,0,0.007798653,0,0,0.025877348
30099,"Teton County, Montana",4844,25285.654,0.498761354,0.501238646,0.957473163,0.000825764,0.017753922,0.003096614,0,0.003303055,0.017547481
30101,"Toole County, Montana",4351,22077.78695,0.572971731,0.427028269,0.900942312,0.001838658,0.054929901,0.004826477,0.002987819,0.01034245,0.024132383
30103,"Treasure County, Montana",664,23914.14157,0.524096386,0.475903614,0.903614458,0,0.00753012,0.006024096,0,0.052710843,0.030120482
30105,"Valley County, Montana",6018,30019.12795,0.49551346,0.50448654,0.889996677,0.001661682,0.085410435,0.002160186,0.000830841,0.001661682,0.018278498
30107,"Wheatland County, Montana",1770,23511.68249,0.506214689,0.493785311,0.976836158,0,0.006214689,0,0,0.002259887,0.014689266
30109,"Wibaux County, Montana",818,27667,0.509779951,0.490220049,1,0,0,0,0,0,0
30111,"Yellowstone County, Montana",119757,28176.46046,0.486435031,0.513564969,0.92635086,0.006387936,0.035922744,0.0068806,0.000492664,0.00997854,0.013986656
31001,"Adams County, Nebraska",24825,27189.93362,0.498851964,0.501148036,0.949607251,0.00652568,0.001208459,0.016837865,0.00060423,0.013776435,0.011440081
31003,"Antelope County, Nebraska",5205,26770.80403,0.496253602,0.503746398,0.988472622,0.000960615,0.000384246,0.001729107,0,0.001344861,0.007108549
31005,"Arthur County, Nebraska",335,25585.33433,0.504477612,0.495522388,0.994029851,0,0,0,0,0,0.005970149
31007,"Banner County, Nebraska",642,22674.88162,0.485981308,0.514018692,0.987538941,0,0,0.003115265,0,0.007788162,0.001557632
31009,"Blaine County, Nebraska",468,27627.20513,0.534188034,0.465811966,0.987179487,0,0,0.002136752,0.006410256,0,0.004273504
31011,"Boone County, Nebraska",4306,26739.76684,0.493961914,0.506038086,0.99489085,0.00116117,0,0.001857873,0,0.000928936,0.00116117
31013,"Box Butte County, Nebraska",8658,29289.49492,0.466966967,0.533033033,0.940979441,0.001501502,0.041464541,0.001617002,0.000462,0.005544006,0.008431508
31015,"Boyd County, Nebraska",1661,24964.78326,0.497290789,0.502709211,0.981938591,0,0.00602047,0,0,0.004214329,0.00782661
31017,"Brown County, Nebraska",2498,25319.29944,0.471577262,0.528422738,0.982786229,0.00040032,0,0,0,0,0.016813451
31019,"Buffalo County, Nebraska",37229,25623.22888,0.491283677,0.508716323,0.935910178,0.00894464,0.002202584,0.015176341,0,0.023879234,0.013887024
31021,"Burt County, Nebraska",5424,28016.45317,0.48469764,0.51530236,0.963864307,0.006821534,0.015855457,0.001474926,0,0.007743363,0.004240413
31023,"Butler County, Nebraska",6608,31836.87545,0.494098063,0.505901937,0.973365617,0.008474576,0.004691283,0.002875303,0,0.007717918,0.002875303
31025,"Cass County, Nebraska",19853,34062.11721,0.496348159,0.503651841,0.973404523,0.010023674,0.000906664,0.005037022,0,0.004885911,0.005742205
31027,"Cedar County, Nebraska",6829,27265.04949,0.501244692,0.498755308,0.991653244,0.001317909,0.001903646,0.000732172,0.000292869,0,0.004100161
31029,"Chase County, Nebraska",3105,26277.28019,0.482447665,0.517552335,0.985829308,0,0,0,0,0.003864734,0.010305958
31031,"Cherry County, Nebraska",4690,24659.70896,0.473134328,0.526865672,0.922601279,0.000639659,0.022601279,0.004477612,0,0,0.049680171
31033,"Cheyenne County, Nebraska",7849,31434.4477,0.490253535,0.509746465,0.965600713,0.001656262,0.005351,0.015415977,0,0.001911071,0.010064976
31035,"Clay County, Nebraska",5071,28340.28791,0.4997042,0.5002958,0.971800434,0.005915993,0.0001972,0.003352396,0,0.00808519,0.010648787
31037,"Colfax County, Nebraska",7743,27798.47591,0.511687976,0.488312024,0.911403849,0.026992122,0.009815317,0.000645745,0.00116234,0.031254036,0.018726592
31039,"Cuming County, Nebraska",7115,29996.89445,0.496134926,0.503865074,0.961208714,0.003654252,0.003092059,0.003232607,0,0.022487702,0.006324666
31041,"Custer County, Nebraska",8665,27955.04466,0.496133872,0.503866128,0.980496249,0.00253895,0.000807848,0.001846509,0,0.003346797,0.010963647
